ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
6158,2019,42660,"Seattle-Tacoma-Bellevue, WA",13-2082,Tax Preparers,474,20.21,12.6,15.76,27.12,42040
6159,2019,44060,"Spokane-Spokane Valley, WA",13-2082,Tax Preparers,117,16.89,11.73,13.14,17.97,35141
6160,2019,530006,Western Washington nonmetropolitan area,13-2082,Tax Preparers,,15.34,11.73,13.14,16.61,31917
6161,2019,53,Washington,53-3041,Taxi Drivers & Chauffeurs,3859,17.37,13.34,16.3,18.92,36125
6162,2019,13380,"Bellingham, WA",53-3041,Taxi Drivers & Chauffeurs,65,14.05,12.11,12.88,15.18,29218
6163,2019,14740,"Bremerton-Silverdale, WA",53-3041,Taxi Drivers & Chauffeurs,,16.68,12.41,14.9,18.21,34700
6164,2019,30300,"Lewiston, ID-WA",53-3041,Taxi Drivers & Chauffeurs,,22.56,11.43,15.38,36.65,46942
6165,2019,31020,"Longview, WA",53-3041,Taxi Drivers & Chauffeurs,44,12.37,12.02,12.09,12.17,25727
6166,2019,34580,"Mount Vernon-Anacortes, WA",53-3041,Taxi Drivers & Chauffeurs,17,16.46,12.47,13.73,15.71,34239
6167,2019,36500,"Olympia-Tumwater, WA",53-3041,Taxi Drivers & Chauffeurs,43,13.44,12.34,12.79,14.04,27945
6168,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3041,Taxi Drivers & Chauffeurs,1351,15.28,12.58,14.14,15.87,31795
6169,2019,42660,"Seattle-Tacoma-Bellevue, WA",53-3041,Taxi Drivers & Chauffeurs,3156,17.74,14.03,16.74,19.15,36897
6170,2019,44060,"Spokane-Spokane Valley, WA",53-3041,Taxi Drivers & Chauffeurs,164,15.6,12.31,14.13,18.05,32443
6171,2019,48300,"Wenatchee, WA",53-3041,Taxi Drivers & Chauffeurs,35,12.85,12.25,12.55,12.86,26725
